candidato_apellido,candidato_nombre,candidato_partido,pregunta_orden,pregunta_texto_ref,valor,justificacion,fuente_url
Flores Oporto,Camila,Renovación Nacional,5,El Senado debe reducirse de 50 a 43 escanos para racionaliza,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,6,El Senado debe promover el retiro de Chile del Tratado Integ,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,7,El Senado debe aprobar el reconocimiento formal del Estado d,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,8,Chile debe mantenerse dentro del Tratado Interamericano de A,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,9,El Senado debe aprobar la reforma previsional aumentando el ,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,10,"El royalty minero al cobre debe aumentarse por sobre el 4,7%",2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,12,El Senado debe aprobar el proyecto de eutanasia activa volun,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,13,El Senado debe declarar por ley las zonas de sacrificio como,3,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=2, candidato=3 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,14,El Senado debe aprobar la modernizacion de la Ley Antiterror,4,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=5, candidato=4 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Flores Oporto,Camila,Renovación Nacional,15,El Senado debe incluir escanos reservados permanentes para r,2,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=1, candidato=2 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,1,"El Senado debe mantenerse como camara revisora del Congreso,",5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,2,El Senado debe endurecer el proceso de aprobacion de nombram,3,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,3,El Senado debe aprobar por ley una limitacion a dos periodos,4,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=3, candidato=4 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,4,Chile debe restaurar el quorum de dos tercios para reformas ,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,5,El Senado debe reducirse de 50 a 43 escanos para racionaliza,1,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=2, candidato=1 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,6,El Senado debe promover el retiro de Chile del Tratado Integ,1,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=2, candidato=1 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,7,El Senado debe aprobar el reconocimiento formal del Estado d,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,8,Chile debe mantenerse dentro del Tratado Interamericano de A,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,9,El Senado debe aprobar la reforma previsional aumentando el ,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,10,"El royalty minero al cobre debe aumentarse por sobre el 4,7%",2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,11,"El Senado debe aprobar el fin del sistema de isapres, migran",2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,12,El Senado debe aprobar el proyecto de eutanasia activa volun,1,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=2, candidato=1 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,13,El Senado debe declarar por ley las zonas de sacrificio como,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,14,El Senado debe aprobar la modernizacion de la Ley Antiterror,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Lagos Meier,Patricia,Independiente Demócratas Chile,15,El Senado debe incluir escanos reservados permanentes para r,1,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,1,"El Senado debe mantenerse como camara revisora del Congreso,",5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,2,El Senado debe endurecer el proceso de aprobacion de nombram,3,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,3,El Senado debe aprobar por ley una limitacion a dos periodos,3,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,4,Chile debe restaurar el quorum de dos tercios para reformas ,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,5,El Senado debe reducirse de 50 a 43 escanos para racionaliza,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,6,El Senado debe promover el retiro de Chile del Tratado Integ,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,7,El Senado debe aprobar el reconocimiento formal del Estado d,1,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=2, candidato=1 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,8,Chile debe mantenerse dentro del Tratado Interamericano de A,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,9,El Senado debe aprobar la reforma previsional aumentando el ,1,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=2, candidato=1 (RUIDO -1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,10,"El royalty minero al cobre debe aumentarse por sobre el 4,7%",2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,12,El Senado debe aprobar el proyecto de eutanasia activa volun,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,13,El Senado debe declarar por ley las zonas de sacrificio como,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,14,El Senado debe aprobar la modernizacion de la Ley Antiterror,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Verdessi Belemmi,Daniel,Demócratas Chile,15,El Senado debe incluir escanos reservados permanentes para r,1,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Rathgeb Schifferli,Jorge,Renovación Nacional,1,"El Senado debe mantenerse como camara revisora del Congreso,",5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Rathgeb Schifferli,Jorge,Renovación Nacional,2,El Senado debe endurecer el proceso de aprobacion de nombram,4,"[INFERIDO POR LISTA: J. Chile Grande y Unido] Base coalicion=3, candidato=4 (RUIDO +1 deterministico). Refleja variacion intra-partido no verificada. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.",https://es.wikipedia.org/wiki/Chile_Vamos
Rathgeb Schifferli,Jorge,Renovación Nacional,3,El Senado debe aprobar por ley una limitacion a dos periodos,3,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Rathgeb Schifferli,Jorge,Renovación Nacional,4,Chile debe restaurar el quorum de dos tercios para reformas ,5,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Rathgeb Schifferli,Jorge,Renovación Nacional,5,El Senado debe reducirse de 50 a 43 escanos para racionaliza,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
Rathgeb Schifferli,Jorge,Renovación Nacional,6,El Senado debe promover el retiro de Chile del Tratado Integ,2,[INFERIDO POR LISTA: J. Chile Grande y Unido] Postura tomada del vector base de la coalicion sin desviacion. Data sintetica. NO es declaracion personal del candidato. Ver dataset/README.md.,https://es.wikipedia.org/wiki/Chile_Vamos
